"OBJECTID","Join_Count","TARGET_FID","ISO","NAME_0","NAME_1","HASC_1","TYPE_1","ENGTYPE_1","Region","Area","year_sur","level_sur","poor_ppp55","sh_b40","sh_t60","Violence","Dis_risk","Pop","Pop_dens","VIIRS","VIIRS_dens","CountryCode","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y13","y15","y16","y17","y18","y20","y21","y22","y23","y24","y25","y26","y27","y30","y31","y32","y33","y34","y35","y36","y40","y41","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y59","y60","y61","y69","y70","y71","y72","y73","y74","y75","y82","y83","y84","y85","y86","y87","y88","y89","y92","y102","y104","y106","y108","y109","y110","y111","y112","y113","y114","y115","y116","y117","y118","y119","y120","y121","y122","y123","y124","y125","y126","y127","y128","y129","y130","y131","y132","y133","y138","y149","y155","y158","y161","y162","y163","y164","y165","y166","y167","y183","y184","y185","y186","y187","y192","y194","y195","y196","y197","y198","y199","y200","y201","y202","y203","y207","y208","y209","y210","y211","y229","y230","y231","risk_perc","risk_area","bio_perc","bio_area"
64,0,82,"BOL","Bolivia","Chuquisaca","BO.CQ","Departamento","Department","LAC",57603.9859257281,2015,"subnatid1",0.4530768,0.0793309,0.0411124,NA,0.386581469648562,611548.4408006,10.6164257728467,12502.4415364079,0.0204439104121344,"BO.CQ",53.40000153,0.041072544,NA,37.20000076,59.75658035,18.79473686,0.010713407,41801.60547,81.75104523,0.533989966,0.121436912,0.079535,20.70000076,9,NA,67.16899872,NA,49.70000076,0.055065151,NA,NA,20.20000076,26.11370277,34.40000153,50.40000153,4.5,11.50841904,31.39999962,23808.19531,0.465614855,0.443398029,0.151392728,1434.88982,0.027000001,NA,NA,53.70000076,74.40000153,0.114,NA,45.40000153,NA,0,0.880622864,83,94.90000153,1.418314934,337.6752014,46.90000153,558.4340097,4.2e-05,8.48e-06,0.119377166,95,71,32.75999832,0.144999996,2.372663419,NA,3.71222806,1.063746134,NA,NA,0.511598958,207,28935,130825.0625,542453.8125,167460.4375,270839.4063,1,NA,5.5,NA,NA,NA,NA,NA,4.968205452,1.528924507,5.570757866,3.925,0.998,48.5,NA,NA,608806.25,522029,11.38688946,10.20927715,31.79999924,12.19999981,66.08499908,0,12.19799995,18.60000038,0.218852207,0.280138105,0.45307681,64.01999664,42.70000076,6.598999977,0.899999976,4018.410645,7.858771801,2863.160889,16,NA,NA,NA,52.59999847,NA,NA,16.79999924,NA,NA,NA,NA,0.24521932,0,2.536448504,0.093679085,51132.80859375,7.441033926,NA,0.000470687,0.001668628,NA,2.63e-05,3.51e-05,NA,NA,0,0
66,0,84,"BOL","Bolivia","El Beni","BO.EB","Departamento","Department","LAC",233173.924128306,2015,"subnatid1",0.2891389,0.04197,0.0396635,NA,0.348846008323874,475382.215941102,2.03874518867521,5420.61391315982,0.0114026434548646,"BO.EB",65.90000153,0.005186136,NA,18.39999962,145.5362549,26.71233749,0,10284.89648,4.652167797,0.136960775,0.03187967,0.026472399,23.29999924,5.5,NA,51.5,NA,42,0.097123049,NA,NA,40.70000076,18.62900162,20.20000076,70.90000153,4.197999954,11.34582806,62.70000076,134086.6094,0.606513977,0.508504331,0.068796895,1218.535062,0.024012351,NA,NA,44.40000153,79.69999695,0.081,NA,42.5,NA,1,0.171128109,95.16899872,98.66899872,4.219905853,5658.328613,76.66899872,675.8355173,9.91e-06,1.8e-06,0.828871906,69,46,30.42000008,0.098999999,2.558409327,NA,2.004648209,0.696837731,NA,NA,0.710084607,82,NA,27847.22266,427787.6875,60846.96875,143824.8125,NA,NA,3.900000095,NA,NA,NA,NA,NA,1.304057717,0.360570436,9.89839077,0.935,0.207,73.80000305,NA,NA,527259.875,378014,2.107365131,1.709870815,23.29999924,6.199999809,55.40000153,3.299999952,3.200000048,24.5,0.055982798,0.122323997,0.289138913,46.95000076,36.20000076,7.5,4.197999954,46279.32422,20.9335289,3030.051025,5.099999905,NA,NA,NA,45.90000153,NA,NA,10.69999981,NA,NA,NA,NA,0.206328988,0,0.89584476,0,221077.515625,6.46040724,NA,0.000231741,0.001383185,NA,0.023547757,0.095467277,0.0219115980355119,5109.21329785569,1,233173.924128
67,0,85,"BOL","Bolivia","La Paz","BO.LP","Departamento","Department","LAC",140878.919441272,2015,"subnatid1",0.2860538,0.2708561,0.2537337,NA,0.6875,2911471.13971282,20.6664783578676,87573.5479368307,0.0300787965033611,"BO.LP",75,0.186021298,NA,16.10000038,122.0750046,18.00378799,0.059524629,100827.6719,76.45785522,1.499088287,0.196989628,0.190649003,23.39999962,4.199999809,NA,37.08499908,NA,33.79999924,0.031529538,NA,NA,14.19999981,26.60430717,16.60000038,56.08499908,3.900000095,11.18838215,31.29999924,71774.84375,0.544270277,0.532598495,0.154394373,9844.162603,0.222043619,NA,NA,33.08499908,67.09999847,0.063000001,NA,41.79999924,NA,3,0.743353784,93.58499908,99.30000305,1.868973136,1341.452515,67.5,723.1906117,0.000145371,1.58e-05,0.256646216,94,68,49.13999939,0.077,3.174872862,NA,8.899570465,1.342249127,NA,NA,0.555628525,572,21,166193.0938,2473576.25,327832.5938,818451.5,3,NA,3.200000048,NA,NA,NA,NA,NA,15.74344444,1.918062551,6.878376007,14.017,1.572,61.5,NA,NA,3017762,2366641,20.5019722,17.94629288,18.39999962,3.5,81.16899872,0.5,3.700000048,19.70000076,0.058085501,0.114579499,0.286053807,44.11000061,34.40000153,4.697999954,0.899999976,29076.41992,22.04871559,3273.437012,6.699999809,NA,NA,NA,54.70000076,NA,NA,10.10000038,NA,NA,NA,NA,0.115843512,0.004277835,2.353698448,0.058675643,131873.53125,6.796214511,NA,0.002132973,0.088999823,NA,0.026015976,0.015007039,0.0383165829145729,5397.99879767651,0.541303362639355,76258.2328184121
68,0,86,"BOL","Bolivia","Oruro","BO.OR","Departamento","Department","LAC",57511.7413110241,2015,"subnatid1",0.3154197,0.0568263,0.0423485,NA,0.1234375,550867.008818026,9.57833993999471,24730.6769671515,0.0448940970711155,"BO.OR",75.30000305,0.463227332,NA,10,19.58287048,9.17963028,0.541297138,51952.12109,100,0.404520482,0.087329049,0.133764997,21.29999924,3.599999905,NA,47.70000076,NA,28.79999924,0.009220551,NA,NA,15.30000019,53.09410477,18.60000038,87.80000305,3.598999977,6.727975368,26.39999962,2.471717596,4.76e-05,0.000197072,0.104413539,1823.633379,5.048504829,NA,NA,27,72.30000305,0.061999999,NA,42.29999924,NA,0,1,95,99.30000305,15.89936829,0.39298749,103,366.1635465,3.18e-05,6.33e-06,0,113,92,43.68000031,0.072999999,0.529807282,NA,2.249365807,1.070204745,NA,NA,0.14924822,101,NA,32299.45703,489697.125,66549.35156,168734.7813,NA,NA,5,NA,NA,NA,NA,NA,3.253452301,0.798107848,8.290320396,2.839,0.654,94.90000153,NA,NA,585188.9375,373423,9.383405685,7.187829494,17.20000076,4,79.80000305,0.300000012,5.697999954,20.5,0.060378101,0.124402203,0.315419704,48.24000168,41.29199982,4.400000095,0.899999976,2598.599609,5.001912594,4830.976074,9.100000381,NA,NA,NA,50.20000076,NA,NA,8.600000381,NA,NA,NA,NA,0.068098143,0.001569604,0.372379381,0.226488635,51952.12109375,9.82464455,NA,0.001076051,0.052279096,NA,0.046381798,0.001257427,0.0015748031496063,90.5696713559055,0,0
69,0,87,"BOL","Bolivia","Pando","BO.PA","Departamento","Department","LAC",65879.369526659,2015,"subnatid1",0.2082046,0.0091329,0.0131759,NA,0.233201581027668,113762.149382052,1.72682510776027,1772.94835018739,0.0155846945562995,"BO.PA",65.90000153,0.007094841,NA,18.60000038,151.3442993,27.0649128,0,0,0,0.035049587,0.009861331,0.017996801,25.60000038,3.200000048,NA,51.5,NA,41,0.012633954,NA,NA,44.09999847,18.64185524,15.60000038,70.90000153,4.197999954,7.591450214,25.89999962,62405.47266,0.977475941,0.954826772,0.002183791,328.1377763,0.009950522,NA,NA,44.40000153,77.19999695,0.041000001,NA,39.79999924,NA,0,1,95.16899872,98.66899872,2.483505487,1549.843384,76.66899872,566.2940499,5.81e-06,1.31e-06,0,69,46,36.65999985,0.086999997,3.843304963,NA,2.942476988,0.79002615,NA,NA,0.797218503,14,7996,6354.493652,110258.0313,15133.76465,28905.21094,NA,NA,4.300000191,NA,NA,NA,NA,NA,0.278961033,0.087548185,8.571993828,0.248,0.075,73.80000305,NA,NA,192412.0625,57807,1.570907235,0.905448675,21.79999924,3.400000095,55.40000153,3.299999952,3.200000048,27,0.045771498,0.1090087,0.208204597,46.95000076,36.20000076,7.5,4.197999954,8820.583984,13.81594944,4618.855957,4,NA,NA,NA,49,NA,NA,10.69999981,NA,NA,NA,NA,0.004189765,0,0.399791705,0,63843.48828125,6.585106383,NA,0.000186636,0.022715535,NA,0.008489747,0.017489437,0.00531914893617021,350.422178333511,1,65879.3695267
70,0,88,"BOL","Bolivia","Potos’","BO.PO","Departamento","Department","LAC",136146.996587764,2015,"subnatid1",0.4912057,0.1211654,0.0540819,NA,0.159488559892328,887171.012811371,6.5162731095539,19989.3924940638,0.0225316113865343,"BO.PO",53.08499908,0.155854017,NA,31.39999962,21.27884674,9.465598106,0.417204052,120042.9531,100,0.420164615,0.061930865,0.0525622,34.20000076,6.5,NA,52.58499908,NA,54.20000076,0.006780399,NA,NA,13.69999981,56.08721542,35.59999847,47,5.098999977,7.115078449,43.29999924,237.6188049,0.001979448,0.002456515,0.096374586,1638.595892,3.661000013,NA,NA,52.40000153,81.09999847,0.143999994,NA,46.29999924,NA,0,1,78.30000305,97.5,0.542168438,1.288294196,63,571.7151036,3.27e-05,5.83e-06,0,135,93,78.77999878,0.167999998,0.499900621,NA,2.519016266,0.847120459,NA,NA,0.140357758,396,NA,176431.1406,814280.5,261315.2188,429498.0313,1,NA,8.699999809,NA,NA,NA,NA,NA,4.072501183,0.728944934,13.23329163,3.163,0.509,54.79199982,NA,NA,918566.5625,720683,6.881415367,6.0035429,36.20000076,13.10000038,72.08499908,0.100000001,12.39599991,21.79999924,0.201779693,0.298859388,0.491205692,67.40000153,48.79199982,9.395999908,0.899999976,8788.642578,7.321248531,3153.437012,16,NA,NA,NA,59.90000153,NA,NA,21.70000076,NA,NA,NA,NA,0.128541201,0.001689879,2.041674193,0.344662338,120042.953125,6.624916276,NA,0.000549621,0.001889599,NA,0.001540729,0.000200608,0.000668896321070234,91.0682251424749,0,0
71,0,89,"BOL","Bolivia","Santa Cruz","BO.SC","Departamento","Department","LAC",390086.241669707,2015,"subnatid1",0.1814485,0.2082937,0.3223944,NA,0.228473019517796,2800505.47420738,7.17919571379967,96469.5247543678,0.0344471830685034,"BO.SC",80.08499908,0.00568399,NA,9.699999809,80.45798492,25.42652893,0.0001598,22780.94727,6.372508049,2.072598219,0.092913375,0.098168001,18.89999962,3.400000095,NA,56.70000076,NA,18.89999962,0.118501768,NA,NA,4.400000095,17.51332092,10.60000038,70.80000305,3.299999952,10.36581898,17.79999924,303134.875,0.847958326,0.661363661,0.025036857,12256.42656,0.026335711,NA,NA,22,67.09999847,0.055,NA,40.90000153,NA,0,0.344158024,95.16899872,97.80000305,6.171290398,18707.33398,70,814.6506773,0.000191098,5.09e-06,0.655842006,69,52,24.18000031,0.043000001,1.629847625,NA,17.83646774,1.063871996,NA,NA,0.715638777,232,128041,67485.28906,2332159.5,185112.4688,517400.2188,1,NA,4.199999809,NA,NA,NA,NA,NA,23.5554657,1.052473175,9.050575256,21.056,0.849,70.40000153,NA,NA,3159472.5,2042859,7.15508461,5.714483738,10.39999962,1.799999952,91.66899872,5,1.5,16.29999924,0.0236666,0.064917602,0.181448504,35.75,17.70000076,3.299999952,2.5,131664.7031,36.83052826,4002.4729,3.900000095,NA,NA,NA,34,NA,NA,3.5,NA,NA,NA,NA,0.165252343,0,0.67187955,0.000205239,357487.9375,6.613986657,NA,0.000921023,0.067578547,NA,0.003193202,0.025366159,0.00803305026394308,3133.58238660776,0.797680250368871,311164.090920777
72,0,90,"BOL","Bolivia","Tarija","BO.TR","Departamento","Department","LAC",43111.7098885446,2015,"subnatid1",0.1869013,0.0327787,0.0614736,NA,0.49680170575693,512510.950638458,11.8879754935129,18495.7649879046,0.0360885264302423,"BO.TR",73.58499908,0.019001951,NA,13.10000038,65.52916718,20.52083397,0.015638048,20970.21875,55.93758392,0.357691705,0.134611542,0.181814,22.29999924,6.199999809,NA,70.66899872,NA,35.79999924,0.052670784,NA,NA,8.100000381,26.61454391,21.5,63.40000153,3.098999977,11.12256813,20.39999962,24004.28906,0.640308976,0.533047974,0.074992895,1622.200211,0.027000001,NA,NA,32.90000153,63.09999847,0.097999997,NA,43.90000153,NA,0,0.668463588,91.16899872,96.40000153,3.931690216,943.774292,65.58499908,433.3714481,2.76e-05,1.01e-05,0.331536382,63,42,28.86000061,0.081,1.988400072,NA,3.064972878,1.081284846,NA,NA,0.579080229,88,49433,24059.67578,411100.9375,48357.49609,96362.08594,1,NA,2.599999905,NA,NA,NA,NA,NA,4.387278557,1.541127657,7.084629059,3.441,1.164,64.5,NA,NA,555796.0625,364358,12.66314411,9.719167709,18.39999962,5.599999905,84.16899872,0.400000006,3.5,16.70000076,0.046665501,0.0937929,0.186901301,41.25999832,23,3,2.400000095,6569.944336,17.52517891,7716.479004,9.300000191,NA,NA,NA,46,NA,NA,8.5,NA,NA,NA,NA,0.265218228,0,2.100566569,0.055623822,37488.6015625,7.89978678,NA,0.001487192,0.007580897,NA,0.001008065,0.000313093,0.012847965738758,553.897771586724,0,0
73,0,94,"BRA","Brazil","Acre","BR.AC","Estado","State","LAC",156851.13117925,2015,"subnatid2",0.412736,0.0061196,0.0025168,NA,0.123552123552124,758620.551717848,4.83656411027661,28750.9445868842,0.0378989793010215,"BR.AC",93.08499908,0.002833532,NA,6.699999809,153.3139954,26.78566742,0,0,0,0.602400124,0.111634877,0.069564804,10.39999962,3.299999952,NA,63.29199982,NA,6.199999809,0.109096877,NA,NA,46.70000076,17.97615051,5.900000095,NA,2.700000048,6.245522976,NA,144533.8906,0.940302074,0.884283304,6.75e-05,6649.186274,0.011888842,NA,NA,NA,70.69999695,0.153999999,NA,46.40000153,NA,0,0.708000004,NA,NA,5.020682812,7256.587891,NA,1665.175065,9.41e-05,1.76e-05,0.291999996,52,43,14.94340897,0.071999997,4.23318409,NA,8.56120491,1.173401426,NA,NA,0.77184364,121,NA,67777.73438,729465.8125,161543.3125,341278.75,5,NA,NA,NA,NA,NA,NA,NA,3.825446367,0.704658269,7.454553127,3.074,0.561,NA,NA,NA,930390.125,637063,4.744208336,4.144575596,15.60000038,4.199999809,82.30000305,17.20000076,NA,9.199999809,0.081969097,0.195367396,0.412735999,29.45999908,20.20000076,5.400000095,2.799999952,71231.25781,46.34130859,4855.962891,11.69999981,NA,NA,NA,37.29999924,NA,NA,5.800000191,NA,NA,NA,NA,0.00487495,0,1.174159674,0,153710.0625,3.374446903,NA,0.00058551,0.372854292,NA,0.000301961,0.000789886,0.00494505494505494,775.637461874176,1,156851.131179
74,0,95,"BRA","Brazil","Alagoas","BR.AL","Estado","State","LAC",28534.0152761424,2015,"subnatid2",0.4154683,0.0266117,0.0094565,NA,0.412844036697248,3329034.20639229,116.668971197185,112054.75773738,0.0336598396983173,"BR.AL",83.66899872,0.032655854,0.152161692,1.299999952,68.30092621,26.00555611,0.001347013,10686.22266,38.25380707,4.172387123,2.075006276,1.022729993,8.5,2.599999905,NA,60.70000076,1.294696335,1.200000048,0.418070257,150.9819336,0.447719084,27.70000076,18.65246773,0.400000006,NA,3.098999977,11.21381855,NA,5896.808594,0.211089909,0.044805899,0.4702999,29355.27296,0.731723189,NA,NA,NA,73.09999847,0.078000002,0.237153033,44,0.8842977,0,0.966257691,NA,NA,13.46775341,794.1676636,NA,98.11622607,0.000908215,0.000400309,0.033742331,89,74,38.9728508,0.041999999,2.61491977,0.463623909,23.44258499,14.09020925,0.218990594,0.139972626,0.473620345,307,21024,316217.1875,3073176,702826.3125,1389036,3,0.339541448,NA,3.994780952,0.06293429,0.334149622,NA,0.06293429,32.25125122,15.95809817,2.542984247,24.879,12.159,NA,0.05590762,0.028426586,3430363,2714780,115.5746078,97.18183136,9.399999619,1.600000024,76.90000153,25.10000038,NA,11.39999962,0.094582297,0.210219204,0.415468305,34.29000092,21.60000038,6.197999954,3.900000095,2306.157959,8.255426407,3309.318115,12.89999962,3.026099431,0.965112018,0.669685017,38.90000153,NA,NA,3.700000048,NA,NA,NA,NA,0.04645,0,1.801574844,0.000131663,27935.056640625,16.62269939,0.830520631,0.005431939,0.248887032,0.286197214,0.011957693,0.001505684,0.036144578313253,1031.34994973855,0.994141564289774,28366.8505820504
76,4,97,"BRA","Brazil","Amazonas","BR.AM","Estado","State","LAC",1578590.87323281,2015,"subnatid2",0.4040552,0.0301556,0.0122798,68,0.0651359713401726,3736375.48831749,2.36690554321129,96275.7127182037,0.0257671406471937,"BR.AM",93.08499908,0.002196084,NA,4.800000191,158.3989868,27.73490524,0.000123709,0,0,3.547102451,0.070779804,0.024119601,7.900000095,2.599999905,NA,63.29199982,NA,3,0.014679856,NA,NA,27.39999962,17.76907158,3.400000095,NA,2.700000048,1.259309769,NA,1509301.875,0.957193971,0.900979221,6.29e-05,24580.63071,0.00313703,NA,NA,NA,63.70000076,0.07,NA,42.70000076,NA,3,0.840336144,NA,NA,0.934932292,14110.9502,NA,2458.186243,0.000612539,9.09e-06,0.159663871,52,43,29.00752449,0.044,3.577038785,NA,13.16740227,0.299337447,NA,NA,0.755125453,392,139721,333046.9063,3574849.25,753093.9375,1619567,58,NA,NA,NA,NA,NA,NA,NA,23.89252853,0.552097064,7.979176044,18.8,0.407,NA,NA,NA,4370935.5,3083611,2.313525677,1.955615282,10.30000019,1.700000048,82.30000305,17.20000076,NA,6.300000191,0.083089702,0.187884495,0.404055208,30.78000069,20.20000076,5.400000095,2.799999952,805758.3125,51.10091019,7693.312988,5,NA,NA,NA,33.40000153,NA,NA,3.400000095,NA,NA,NA,NA,0.00512071,0,2.740821056,2.23e-06,1576798.375,0.529590949,NA,0.000493811,0.560448229,NA,0.026457496,0.052079953,0.00179172548593767,2828.40149943479,1,1578590.87323
75,0,96,"BRA","Brazil","Amap‡","BR.AP","Estado","State","LAC",142363.600843968,2015,"subnatid2",0.3362855,0.0055121,0.0026746,NA,0.0570228091236495,718724.238961881,5.04851123953807,18981.0636160821,0.0264093828858453,"BR.AP",93.08499908,0.010533053,0.009731722,0.600000024,223.8390045,26.81985855,1.33e-06,0,0,1.969917297,0.097870787,0.062065199,4.900000095,1.299999952,NA,63.29199982,0.689546288,0.800000012,0.020015793,182.7118378,0.104477009,43.40000153,21.02303886,0.200000003,NA,2.700000048,1.602909803,NA,122418.8672,0.855030954,0.803168774,0.001844254,4542.29838,0.104156308,NA,NA,NA,87.69999695,0.017999999,0.048760881,42.90000153,0.666370507,2,0.922222197,NA,NA,1.381400704,1691.095093,NA,1437.249619,0.000227402,1.47e-05,0.077777781,52,43,12.98331738,0.022,4.084206927,0.592635346,9.904259682,0.978889154,0.0427003,0.01688356,0.656696023,38,NA,23862.30859,695138.8125,100976.8828,272381.4688,5,0.101150594,NA,2.429055228,0.007954126,0.156050973,NA,0.007954126,11.13810062,0.717577781,6.925272465,8.694,0.545,NA,0.003293906,0.001132731,939102.1875,639278,4.843612671,4.465018272,5.099999905,0.300000012,82.30000305,17.20000076,NA,4.900000095,0.0294607,0.124667302,0.336285502,24.06999969,20.20000076,5.400000095,2.799999952,101457.1563,70.86244965,4385.890137,3.799999952,1.96676416,1.315796866,0.352484183,17.70000076,NA,NA,0.899999976,NA,NA,NA,NA,0.078852355,0,3.207235782,1.27e-05,143174.78125,3.075483092,1.404792604,0.000784959,0.487842768,0.128071809,0.020720655,0.074599162,0.000597014925373134,84.9931945337313,0.973326296482151,138566.236363354
77,0,98,"BRA","Brazil","Bahia","BR.BA","Estado","State","LAC",591442.283818388,2015,"subnatid2",0.3631741,0.1068771,0.0537928,NA,0.23655754703007,14982151.7193035,25.331553271061,458596.840633933,0.0306095445584803,"BR.BA",83.66899872,0.01209206,0.142989352,1.5,46.51368713,25.1281147,0.000768502,301887.2813,53.26655197,11.27502346,0.651980123,0.274152011,5.400000095,1.100000024,NA,60.70000076,1.252270228,6.699999809,0.397788346,189.1108704,0.399045967,16.20000076,22.75921059,1,NA,3.098999977,7.254686832,NA,190747.2031,0.336564213,0.175628796,0.087378867,103189.9187,0.17359145,NA,NA,NA,46.70000076,0.101000004,0.184156942,41.90000153,1.109161797,13,0.739218056,NA,NA,13.51493931,25779.36914,NA,208.670343,0.004047755,0.000109956,0.260781944,89,74,19.03761864,0.028999999,2.099129279,0.628162402,53.15822601,6.490909102,0.185688388,0.090810614,0.509668052,1038,55366,1161918.75,13355609,2487632,5387090,27,0.180266208,NA,4.31599012,0.022179497,0.395883207,1.033333302,0.022179497,65.7002182,5.455951927,2.97089982,51.289,3.753,NA,0.031076406,0.037226363,15081695,12062210,25.56841087,21.28318596,7,1.299999952,76.90000153,25.10000038,NA,10.10000038,0.0783315,0.167705297,0.363174111,28.71999931,21.60000038,6.197999954,3.900000095,57321.99609,10.11418915,4626.948242,12.39999962,2.919534146,0.891909812,0.935705006,24.70000076,NA,NA,1.700000048,NA,NA,NA,NA,0.326358199,0,2.543948084,0.001110113,566748.3125,8.818383988,1.06248707,0.001918291,0.338642538,0.41153279,0.007854259,0.001194569,0.00488527017024426,2889.35534655722,0.997431324190782,589923.060331008
78,135,99,"BRA","Brazil","Cear‡","BR.CE","Estado","State","LAC",150051.890871913,2015,"subnatid2",0.3926996,0.0659144,0.0285958,602,0.348,9118761.12737826,60.7707178789384,262682.819500804,0.0288068538951111,"BR.CE",83.66899872,0.013210167,0.03541634,1,52.30442429,27.18231392,0.003989762,4860.317871,3.24459219,13.50455952,1.124648883,0.686987996,5.699999809,1.200000048,NA,60.70000076,1.1874439,8,0.205361813,158.4338531,0.301575247,22.10000038,25.03230095,0.100000001,NA,3.098999977,7.539115906,NA,30474.52734,0.203438163,0.426837146,0.042931411,72506.6956,0.025394175,NA,NA,NA,62.5,0.068000004,0.169023008,42.09999847,0.688962283,0,0.424541622,NA,NA,10.28462315,3134.19043,NA,133.9149342,0.003115823,0.00021297,0.575458407,89,74,16.88976097,0.028999999,1.923375494,0.606300636,82.93806458,10.93709633,0.153734581,0.086160906,0.458931496,603,6780,939481.5,8451370,1816785.25,3615266.75,6,0.190434962,NA,3.422896815,0.015410887,0.26990103,NA,0.015410887,94.43122864,8.263740797,3.005090237,74.914,5.96,NA,0.025802314,0.005439975,9580307,7583541,58.52161026,50.62528229,7,1.200000048,76.90000153,25.10000038,NA,11.30000019,0.102048904,0.197343901,0.392699599,30.31999969,21.60000038,6.197999954,3.900000095,10607.78516,7.081416607,3871.073975,10.39999962,3.21201608,1.235510957,0.721458437,24.60000038,NA,NA,1.700000048,NA,NA,NA,NA,0.305906117,0,2.082167642,0.000596843,149797.5,14.24512055,1.432690644,0.003862003,0.392339528,0.251952656,0.008893539,0.001621456,0.00741163055872292,1112.12917978107,0.108417558339717,16268.2596325999
79,0,100,"BRA","Brazil","Distrito Federal","BR.DF","Distrito Federal","Federal District","LAC",6263.61851069349,2015,"subnatid2",0.1116064,0.0081336,0.0185686,NA,0.108108108108108,2817409.18649042,449.805361179074,236966.645032898,0.084107997577761,"BR.DF",95.66899872,0,NA,0.100000001,102.9333344,23.54166603,6.31e-05,5836.477051,100,7.837444305,3.487969371,7.539139748,2.200000048,0.699999988,NA,76.16899872,NA,0.200000003,0.451932192,NA,NA,6.199999809,20.51869202,0,NA,2.299999952,6.427136898,NA,576.3325195,0.098746642,0.028745975,0.000789291,37750.74324,0.027972741,NA,NA,NA,15.80000019,0.012,NA,35,NA,0,0.403225809,NA,NA,5.752408504,33.15299988,NA,56.21330112,0.001769312,0.00073485,0.59677422,45,39,10.38207436,0.008,1.894347012,NA,29.57593536,15.30998097,NA,NA,0.513473311,64,NA,49472.46875,1708313.375,119727.0781,328851.1875,1,NA,NA,NA,NA,NA,NA,NA,56.98451614,27.63245466,5.757697105,45.518,21.691,NA,NA,NA,3201656.25,2154657,459.6285095,369.1708069,2.299999952,0.100000001,84.90000153,34.90000153,NA,1,0.016790099,0.040633298,0.111606397,4.929999828,9.697999954,1.700000048,3.098999977,5300.607422,90.81861115,11171.53027,3.099999905,NA,NA,NA,31.60000038,NA,NA,0.699999988,NA,NA,NA,NA,0.434267849,0,2.81221519,0.000757719,5836.47705078125,37.47297297,NA,0.071888618,0.751028419,NA,0.010844857,0.000710362,NA,NA,1,6263.61851069
80,0,101,"BRA","Brazil","Esp’rito Santo","BR.ES","Estado","State","LAC",49314.39403825,2015,"subnatid2",0.1983374,0.0186999,0.0197125,NA,0.76697247706422,3608733.29565788,73.1780926448942,181839.295618534,0.050388676779558,"BR.ES",94.30000305,0.032654796,0.059602563,0.200000003,52.04895782,24.55624962,4.91e-05,43965.3125,99.93946838,10.10624886,1.770607091,1.196130037,4.400000095,1.200000048,NA,82,1.22413553,1.5,0.266735315,148.5557861,0.180650011,13.60000038,19.63904381,0,NA,2.400000095,12.15613556,NA,18819.31641,0.427790076,0.226471543,0.225239381,38733.42479,0.351999998,NA,NA,NA,24.10000038,0.037999999,0.195748424,36.90000153,1.006655757,0,0.924564779,NA,NA,10.41880226,1960.747314,NA,120.7928079,0.001582736,0.000288543,0.075435206,40,34,13.15276432,0.017999999,3.272928771,0.765506726,48.47511673,12.01840708,0.108948647,0.037708967,0.577701662,184,19260,129060.0469,2935360.5,247746.2969,740913.0625,8,0.164717409,NA,3.935326861,0.017672069,0.461694275,NA,0.017672069,60.22032166,13.11588541,4.310739994,46.898,9.491,NA,0.013230847,0.02283592,3883736,2995149,80.92882538,68.08403778,4.800000191,0.300000012,90.08499908,62,NA,4.199999809,0.034548499,0.066320002,0.198337406,9.529999733,8.395999908,3.900000095,1.5,1840.289063,4.183241367,9817.669922,8.600000381,1.923406492,0.869557773,0.940177326,21.89999962,NA,NA,1.100000024,NA,NA,NA,NA,0.25829652,0,4.804482182,0.00014532,43991.94140625,17.25919118,1.294930624,0.01008232,0.488543987,0.422865367,0.007949601,0.005030927,0.0386029411764706,1903.68065221379,0.995090363843847,49072.2783063108
81,0,102,"BRA","Brazil","Goi‡s","BR.GO","Estado","State","LAC",368665.417865264,2015,"subnatid2",0.153082,0.0277084,0.0358863,NA,0.396034816247582,6558630.02546408,17.7901959544821,312490.18500476,0.0476456491357962,"BR.GO",95.66899872,0,NA,0.300000012,117.1708679,25.91376877,3.46e-05,342310.625,100,9.975556374,0.551465065,0.403357983,3.900000095,0.800000012,NA,76.16899872,NA,0.600000024,0.659661412,NA,NA,15.69999981,19.91819763,0.100000001,NA,2.299999952,4.898052692,NA,79615.22656,0.232581809,0.036530431,0.008433339,55440.91207,0.052034274,NA,NA,NA,54.79999924,0.046,NA,40.5,NA,16,0.833540678,NA,NA,11.19726467,8914.727539,NA,233.259561,0.002564,8.75e-05,0.166459322,45,39,12.06280708,0.017000001,1.435540445,NA,62.58726883,6.024483802,NA,NA,0.564926946,266,NA,155691.8281,5352405,325837.1563,1036721.938,38,NA,NA,NA,NA,NA,NA,NA,73.23574066,6.444435474,6.938058376,56.935,4.208,NA,NA,NA,7286299,5139141,18.26766396,15.01309204,4.099999905,0.5,84.90000153,34.90000153,NA,6.199999809,0.0229894,0.048113,0.153081998,7.590000153,9.697999954,1.700000048,3.098999977,18913.60547,5.525275707,11171.53027,8.699999809,NA,NA,NA,21.89999962,NA,NA,0.899999976,NA,NA,NA,NA,0.280455172,0,13.1358849,0.000144898,342310.625,8.077611219,NA,0.00374347,0.547874689,NA,0.007683089,0.003313606,0.0026602176541717,980.730253087062,1,368665.417865
